FECHA_2;HORA;POZO;OPERACIÓN (DRILLING, TRIPPING, BACK REAMING);Profundidad (ft);"VOLTAJE DE SALIDA DRAWORKS 
VAC ";CORRIENTE DE SALIDA DRAWORK Aac;"VOLTAJE DE SALIDA TOP DRIVE 
VAC";CORRIENTE DE SALIDA TOP DRIVE Aac;PRESION STAND-PIPE;"SPM
MP2 NOV    FL-1000";VOLTAJE DE SALIDA Motor MP2 Vac;CORRIENTE DE SALIDA Motor MP2 Aac;"SPM
MP1 NOV    FL-1000";VOLTAJE DE SALIDA Motor  MP1 Vac;CORRIENTE DE SALIDA Motor MP1 Aac;Corriente  HPU1 Aac;Corriente  HPU2 Aac;% Carga VFD;POTENCIA MTU(1) GEN 1  kW;CORRIENTE Gen 1 Aac;% INYECCION MTU-1;POTENCIA MTU(2) GEN 2 KW;CORRIENTE Gen 2 Aac;% INYECCION MTU-2;POTENCIA MTU(3) GEN 3 KW;CORRIENTE Gen 3 Aac;% INYECCION MTU-3;"CONSUMO DIESEL
GLS x 24 H";"HOROMETRO
MTU 1";"CONSUMO DIESEL MTU 2
GLS x 24 H";"HOROMETRO
MTU 2";"CONSUMO DIESEL MTU 3
GLS x 24 H";"HOROMETRO
MTU 3";"HOROMETRO
QSL-9 
CAMPAMENTO";OTROS CONSUMOS;CONSUMO DIESEL TOTAL GENERADORES;CUNSUMO DIESEL  QSL-9     CAMP
9/05/2022;6:00;48H;NPT;625;0;0;0;0;0;0;0;0;0;0;0;38;0;15;120;200;no lectura;0;0;no lectura;0;0;no lectura;;;;;;;;;;
9/05/2022;10:00;48H;NPT;625;0;0;0;0;0;0;0;0;0;0;0;38;0;15;120;200;no lectura;0;0;no lectura;0;0;no lectura;;;;;;;;;;
9/05/2022;14:00;48H;DRILLING;800;32;544;3,5;38;1000;75;452;420;75;451;425;36;0;30;220;260;no lectura;178;235;no lectura;0;0;no lectura;;;;;;;;;;
9/05/2022;18:00;48H;DRILLING;1050;70;546;166;53;2016;84;560;469;84;563;481;35;0;40;338;388;no lectura;0;0;no lectura;350;372;no lectura;;18830;;16333;;12546;20101;218;643;
9/05/2022;22:00;48H;DRILLING;1526;109;542;0.5;38;1654;84;562;457;84;561;466;35;0;35;278;317;no lectura;0;0;no lectura;358;402;no lectura;;;;;;;;;;
4/01/2021;6:00;48H;CIRCULANDO;2268;4.1;538;0.3;37;1660;67;451;441;67;451;455;35;0;30;250;399;no lectura;0;0;no lectura;263;294;no lectura;;;;;;;;;;
4/01/2021;10:00;48H;PERFORANDO FASE 2;2596;5;562;172;57;2667;84;561;509;84;562;509;35;0;40;386;423;no lectura;0;0;no lectura;422;453;no lectura;;;;;;;;;;
4/01/2021;14:00;48H;PERFORANDO FASE 2;2853;51;554;200;84;2815;84;563;522;84;564;544;37;0;40;0;0;no lectura;287;337;no lectura;537;557;no lectura;;;;;;;;;;
4/01/2021;18:00;48H;PERFORANDO FASE 2;3082;9,2;531;5,1;61;3051;84;563;533;84;561;532;36;0;45;0;0;no lectura;360;385;no lectura;477;531;no lectura;;18854;;16343;;15546;20125;527;1288;
4/01/2021;22:00;48H;PERFORANDO FASE 2;3526;20;540;0;0;2404;73;492;492;73;485;505;36;0;40;0;0;no lectura;279;323;no lectura;406;450;no lectura;;;;;;;;;;
5/01/2021;6:00;48H;PERFORANDO FASE 2;3670;2;563;0;0;2276;76;504;473;76;505;496;37;0;35;0;0;no lectura;304;344;no lectura;382;426;no lectura;;;;;;;;;;
5/01/2021;10:00;48H;PERFORANDO FASE 2;3874;26;581;189;90;2403;76;511;495;76;511;511;38;0;38;417;369;no lectura;308;368;no lectura;0;0;no lectura;;;;;;;;;;
5/01/2021;14:00;48H;PERFORANDO FASE 2;4095;6,2;541;0;0;2465;76;505;501;76;505;489;36;0;38;0;0;no lectura;312;360;no lectura;383;417;no lectura;;;;;;;;;;
5/01/2021;18:00;48H;TRIP OUT;3390;158;532;0;0;0;0;0;0;0;0;0;37;0;30;0;0;no lectura;0;0;no lectura;295;376;no lectura;;18860;;16364;;12564;20149;255;1178;
5/01/2021;22:00;48H;TRIP OUT;1800;150;540;0;0;0;0;0;0;0;0;0;35;0;25;0;0;no lectura;0;0;no lectura;250;300;no lectura;;;;;;;;;;
6/01/2021;6:00;48H;TRIP IN;1184;100;550;0;0;0;0;0;0;0;0;0;35;0;20;0;0;no lectura;0;0;no lectura;150;250;no lectura;;;;;;;;;;
6/01/2021;10:00;48H;OPERACIÓN DE PEZCA;2200;28;579;4;40;0;0;0;0;0;0;0;38;0;35;300;350;no lectura;0;0;no lectura;0;0;no lectura;;;;;;;;;;
6/01/2021;14:00;48H;OPERACIÓN DE PEZCA;2972;28;579;4;40;1757;68;458;449;68;458;474;34;0;35;260;300;no lectura;0;0;no lectura;300;320;no lectura;;;;;;;;;;
6/01/2021;18:00;48H;TRABAJANDO SARTA;3550;50;550;4;40;1664;68;450;449;68;450;470;35;0;30;246;278;no lectura;0;0;no lectura;305;345;no lectura;;18860;;16364;;12574;20173;342;692;
6/01/2021;22:00;48H;TRABAJANDO SARTA;3550;25;571;16;207;0;0;0;0;0;0;0;38;0;20;0;0;0;0;0;0;150;250;no lectura;;;;;;;;;;
7/01/2021;6:00;48H;BACK REAMING;3177;16;583;100;85;1794;67;451;453;67;451;466;37;0;55;0;0;0;0;0;0;512;566;no lectura;;;;;;;;;;
7/01/2021;10:00;48H;TRIP OUT;2769;50;550;0;0;0;0;0;0;0;0;0;35;0;25;0;0;0;0;0;0;203;297;no lectura;;;;;;;;;;
7/01/2021;14:00;48H;TRIP OUT;2429;90;591;0;0;0;0;0;0;0;0;0;37;0;28;0;0;0;0;0;0;217;295;no lectura;;;;;;;;;;
7/01/2021;18:00;48H;TRIP OUT;739;121;554;0;0;0;0;0;0;0;0;0;35;0;20;0;0;0;0;0;0;110;185;no lectura;;18860;;16378;;12598;20197;254;452;
7/01/2021;22:00;48H;DESARMANDO BHA DIRECCIONAL #2;100;5;550;0;0;0;0;0;0;0;0;0;35;0;15;0;0;0;0;0;0;112;177;no lectura;;;;;;;;;;
8/01/2021;6:00;48H;MANTENIMIENTO TOP DRIVE;0;0;0;0;0;0;0;0;0;0;0;0;30;0;15;0;0;0;0;0;0;112;150;no lectura;;;;;;;;;;
8/01/2021;10:00;48H;MANTENIMIENTO TOP DRIVE;0;0;0;0;0;0;0;0;0;0;0;0;34;0;15;0;0;0;0;0;0;110;150;no lectura;;;;;;;;;;
8/01/2021;14:00;48H;ARMANDO BHA #2 DIRECCIONAL;200;5;550;0;0;0;0;0;0;0;0;0;35;0;20;0;0;0;0;0;0;200;250;no lectura;;;;;;;;;;
8/01/2021;18:00;48H;TRIP IN;2417;35;573;88;68;1594;101;574;379;0;0;0;35;0;50;0;0;0;0;0;0;420;485;no lectura;;18860;;16378;;12622;20221;267;408;
8/01/2021;22:00;48H;PERFORANDO FASE 2;2483;12;543;167;60;1600;128;576;352;0;0;0;34;0;60;0;0;0;0;0;0;486;545;no lectura;;;;;;;;;;
9/01/2021;6:00;48H;PERFORANDO FASE 2;2683;5;572;1;38;2117;74;491;478;74;491;489;35;0;40;297;314;no lectura;0;0;0;335;386;no lectura;;;;;;;;;;
9/01/2021;10:00;48H;PERFORANDO FASE 2;3043;22;553;216;129;2906;82;551;542;82;552;546;35;0;55;376;427;no lectura;0;0;0;506;526;no lectura;;;;;;;;;;
9/01/2021;14:00;48H;PERFORANDO FASE 2;3189;30;550;2;40;2400;82;550;540;82;551;580;35;0;50;0;0;no lectura;300;350;no lectura;450;500;no lectura;;;;;;;;;;
9/01/2021;18:00;48H;PERFORANDO FASE 2;3343;69;551;2;40;2118;82;543;481;82;544;466;35;0;45;0;0;0;263;305;no lectura;400;453;no lectura;;18874;;16384;;12634;20245;322;1237;
9/01/2021;22:00;48H;PERFORANDO FASE 2;3450;4,4;555;4;40;2782;85;553;503;85;554;496;35;0;50;402;431;no lectura;0;0;0;453;474;no lectura;;;;;;;;;;
10/01/2021;6:00;48H;PERFORANDO FASE 2;3610;5;550;4;40;2730;77;510;520;77;510;518;33;0;50;398;430;no lectura;0;0;0;450;470;no lectura;;;;;;;;;;
10/01/2021;10:00;48H;PERFORANDO FASE 2;3785;111;553;211;112;2720;77;511;524;77;510;528;33;0;50;395;425;no lectura;0;0;0;437;470;no lectura;;;;;;;;;;
10/01/2021;14:00;48H;PERFORANDO FASE 2;3970;74;592;2,7;40;2289;77;511;482;77;511;500;34;0;45;335;356;no lectura;0;0;0;450;492;no lectura;;;;;;;;;;
10/01/2021;18:00;48H;CIRCULANDO;4579;5;576;45;91;2201;77;512;483;77;510;486;33;0;43;342;366;no lectura;0;0;0;388;418;no lectura;;18898;;16384;;12658;20269;344;1304;
10/01/2021;22:00;48H;TRIP OUT;4000;50;560;4;40;0;0;0;0;0;0;0;34;0;30;250;300;no lectura;0;0;0;300;350;no lectura;;;;;;;;;;
11/01/2021;6:00;48H;TRIP OUT;2200;132;613;0;0;0;0;0;0;0;0;0;34;0;30;0;0;0;0;0;0;250;300;no lectura;;;;;;;;;;
11/01/2021;10:00;48H;TRIP OUT;98;4;538;0;0;0;0;0;0;0;0;0;35;0;15;0;0;0;0;0;0;178;251;no lectura;;;;;;;;;;
11/01/2021;14:00;48H;"BAJANDO CASING DE 7""";105;4;539;0;0;0;0;0;0;0;0;0;35;0;16;0;0;0;0;0;0;143;221;no lectura;;;;;;;;;;
11/01/2021;18:00;48H;"BAJANDO CASING DE 7""";545;5;569;0;0;0;0;0;0;0;0;0;34;0;15;0;0;0;0;0;0;153;243;no lectura;;18898;;16384;;12682;20293;600;582;
11/01/2021;22:00;48H;"BAJANDO CASING DE 7""";970;36;551;0;0;0;0;0;0;0;0;0;32;0;25;0;0;0;0;0;0;184;264;no lectura;;;;;;;;;;
12/01/2021;6:00;48H;"POSICIONANDO CASING DE 7""";4424;229;609;3;39;21;15;103;401;0;0;0;33;0;20;0;0;0;0;0;0;204;288;no lectura;;;;;;;;;;
12/01/2021;10:00;48H;RECIPROCANDO;4418;197;554;0;0;0;0;0;0;0;0;0;33;0;23;52;64;no lectura;91;194;no lectura;0;0;0;;;;;;;;;;
12/01/2021;14:00;48H;ADECUANDO EQUIPO PARA CEMENTACION;4421;4;543;0;0;0;0;0;0;0;0;0;32;0;14;145;217;no lectura;0;0;0;0;0;0;;;;;;;;;;
12/01/2021;18:00;48H;CEMENTANDO;4421;0;0;0;0;0;0;0;0;0;0;0;32;0;10;94;143;no lectura;0;0;0;0;0;0;;18906;;16384;;12682;20296;143;929;
12/01/2021;22:00;48H;ADACTANDO BOP -SECCION B;4421;0;0;0;0;0;0;0;0;0;0;0;33;0;7;77;126;no lectura;0;0;0;0;0;0;;;;;;;;;;
13/01/2021;6:00;48H;ARMANDO BHA # 5;4421;4;545;0;0;0;0;0;0;0;0;0;34;0;13;129;208;no lectura;0;0;0;0;0;0;;;;;;;;;;
13/01/2021;10:00;48H;PERFORANDO FASE 3;200;4;542;0;0;0;0;0;0;0;0;0;33;0;13;131;226;no lectura;0;0;0;0;0;0;;;;;;;;;;
13/01/2021;14:00;48H;PERFORANDO FASE 3;3351;75;538;0;0;0;0;0;0;0;0;0;34;0;11;171;249;no lectura;0;0;0;0;0;0;;;;;;;;;;
13/01/2021;18:00;48H;PERFORANDO FASE 3;4401;5;566;160;100;1197;0;0;0;67;451;435;34;0;16;178;246;no lectura;0;0;0;154;181;no lectura;;18932;;16384;;12698;20320;30;885;
13/01/2021;22:00;48H;PERFORANDO FASE 3;4566;4;546;-2;40;14;0;0;0;0;0;0;34;0;10;89;108;no lectura;0;0;0;94;134;no lectura;;;;;;;;;;
14/01/2021;6:00;48H;PERFORANDO FASE 3;5116;82;605;-1;40;5;0;0;0;0;0;0;35;0;10;84;155;no lectura;0;0;0;42;76;no lectura;;;;;;;;;;
14/01/2021;10:00;48H;TRIP OUT CORTO;4661;166;693;0;0;0;0;0;0;0;0;0;34;0;7;85;156;no lectura;0;0;0;49;79;no lectura;;;;;;;;;;
14/01/2021;14:00;48H;PERFORANDO FASE 3;5243;130;601;2;39;1336;0;0;0;74;497;437;35;0;22;184;215;no lectura;0;0;0;213;251;no lectura;;;;;;;;;;
14/01/2021;18:00;48H;TRIP OUT;3538;118;582;-2;50;1253;0;0;0;74;497;443;34;0;40;386;469;no lectura;0;0;0;0;0;0;;18943;;16382;;12729;20344;105;1342;
14/01/2021;22:00;48H;TRIP OUT;2392;624;504;0;0;0;0;0;0;0;0;0;34;0;11;0;0;0;83;172;no lectura;0;0;0;;;;;;;;;;
15/01/2021;6:00;48H;REGISTROS;145;0;0;0;0;0;0;0;0;0;0;0;34;0;6;0;0;0;53;129;no lectura;0;0;0;;;;;;;;;;
15/01/2021;10:00;48H;REGISTROS;145;0;0;0;0;0;0;0;0;0;0;0;34;0;7;0;0;0;58;132;no lectura;0;0;0;;;;;;;;;;
15/01/2021;14:00;48H;"BAJANDO LINER RANURADO 4 1/2""";145;4;544;0;0;0;0;0;0;0;0;0;33;0;13;0;0;0;101;190;no lectura;0;0;0;;;;;;;;;;
15/01/2021;18:00;48H;"BAJANDO LINER RANURADO 4 1/2""";145;4;541;0;0;0;0;0;0;0;0;0;0;34;8;0;0;0;89;128;no lectura;0;0;0;;18943;;16406;;12729;20389;252;696;
15/01/2021;22:00;48H;"BAJANDO LINER RANURADO 4 1/2""";145;4;541;0;0;0;0;0;0;0;0;0;0;34;9;0;0;0;81;124;no lectura;0;0;0;;;;;;;;;;
16/01/2021;6:00;48H;"BAJANDO LINER RANURADO 4 1/2""";3774;46;537;0;0;0;0;0;0;0;0;0;0;34;21;0;0;0;105;164;no lectura;0;0;0;;;;;;;;;;
16/01/2021;10:00;48H;"BAJANDO LINER RANURADO 4 1/2""";5291;0;0;0;0;100;0;0;0;39;83;397;0;34;10;0;0;0;94;165;no lectura;0;0;0;;;;;;;;;;
16/01/2021;14:00;48H;CIRCULANDO;5285;19;535;2;38;78;30;201;405;0;0;0;0;34;16;0;0;0;161;262;no lectura;0;0;0;;;;;;;;;;
16/01/2021;18:00;48H;TRIP OUT;2280;4;541;0;0;0;0;0;0;0;0;0;0;33;7;0;0;0;72;131;no lectura;0;0;0;;18943;;16428;;12729;20413;300;594;
16/01/2021;22:00;48H;TRIP OUT;0;0;0;0;0;0;0;0;0;0;0;0;0;34;8;0;0;0;74;136;no lectura;0;0;0;;;;;;;;;;
17/01/2021;6:00;48H;ESPERANDO HERRAMIENTA DE PEZCA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;73;133;no lectura;0;0;0;;;;;;;;;;
17/01/2021;10:00;48H;ESPERANDO HERRAMIENTA DE PEZCA;0;0;0;0;0;0;0;0;0;0;0;0;0;33;8;0;0;0;74;135;no lectura;0;0;0;;;;;;;;;;
17/01/2021;14:00;48H;ESPERANDO HERRAMIENTA DE PEZCA;0;0;0;0;0;0;0;0;0;0;0;0;0;34;7;0;0;0;72;132;no lectura;0;0;0;;;;;;;;;;
17/01/2021;18:00;48H;TRIP IN;105;4;544;0;0;0;0;0;0;0;0;0;0;34;9;0;0;0;82;128;no lectura;0;0;0;;18943;;16452;;12729;20437;300;508;
17/01/2021;22:00;48H;TRIP IN;1508;4;546;0;0;0;0;0;0;0;0;0;0;33;13;0;0;0;102;193;no lectura;0;0;0;;;;;;;;;;
18/01/2021;6:00;48H;TRIP OUT;1948;312;557;0;0;0;0;0;0;0;0;0;0;34;7;0;0;0;140;187;no lectura;0;0;0;;;;;;;;;;
18/01/2021;10:00;48H;TRIP OUT;392;4;539;0;0;0;0;0;0;0;0;0;0;33;8;0;0;0;74;125;no lectura;0;0;0;;;;;;;;;;
18/01/2021;14:00;48H;VERIFICANDO HERRAMIENTA PEZCA;392;4;544;0;0;0;0;0;0;0;0;0;0;34;6;0;0;0;66;108;no lectura;0;0;0;;;;;;;;;;
18/01/2021;18:00;48H;TRIP IN;3239;117;589;0;0;0;0;0;0;0;0;0;0;34;10;0;0;0;96;142;no lectura;0;0;0;;18943;;16476;;12729;20461;60;513;
18/01/2021;22:00;48H;TRIP IN;4248;4;540;0;0;0;0;0;0;0;0;0;0;34;7;0;0;0;77;122;no lectura;0;0;0;;;;;;;;;;
19/01/2021;6:00;48H;SACANDO BHA # 7 DE PESCA;372;4;544;0;0;0;0;0;0;0;0;0;0;34;10;0;0;0;115;147;no lectura;0;0;0;;;;;;;;;;
19/01/2021;10:00;48H;ARAMANDO BHA # 8 DE PESCA;372;0;0;0;0;0;0;0;0;0;0;0;0;33;7;0;0;0;73;118;no lectura;0;0;0;;;;;;;;;;
19/01/2021;14:00;48H;ARAMANDO BHA # 8 DE PESCA;1218;4;534;0;0;0;0;0;0;0;0;0;0;33;7;0;0;0;68;120;no lectura;0;0;0;;;;;;;;;;
19/01/2021;18:00;48H;ARAMANDO BHA # 8 DE PESCA;3655;471;589;0;0;0;0;0;0;0;0;0;0;34;11;0;0;0;57;100;no lectura;0;0;0;;18943;;16500;;12729;20485;14;615;
19/01/2021;22:00;48H;ARAMANDO BHA # 8 DE PESCA;4257;0;0;0;0;0;0;0;0;0;0;0;0;34;4;0;0;0;51;92;no lectura;0;0;0;;;;;;;;;;
20/01/2021;6:00;48H;SACANDO BHA # 8 DE PESCA;1112;4;544;0;0;0;0;0;0;0;0;0;0;34;9;0;0;0;98;148;no lectura;0;0;0;;;;;;;;;;
20/01/2021;10:00;48H;SACANDO BHA # 8 DE PESCA;480;4;552;0;0;0;0;0;0;0;0;0;0;34;10;0;0;0;89;143;no lectura;0;0;0;;;;;;;;;;
20/01/2021;14:00;48H;BAJANDO BHA # 9 DE PESCA;1052;4;532;0;0;0;0;0;0;0;0;0;0;33;8;0;0;0;74;126;no lectura;0;0;0;;;;;;;;;;
20/01/2021;18:00;48H;BAJANDO BHA # 9 DE PESCA;3786;497;554;0;0;0;0;0;0;0;0;0;0;34;6;0;0;0;50;95;no lectura;0;0;0;;18943;;16524;;12729;20509;15;806;
20/01/2021;22:00;48H;BAJANDO BHA # 9 DE PESCA;4600;4;548;0;0;0;0;0;0;0;0;0;0;34;7;0;0;0;67;122;no lectura;0;0;0;;;;;;;;;;
21/01/2021;6:00;48H;BAJANDO BHA # 9 DE PESCA;1795;90;527;0;0;0;0;0;0;0;0;0;0;34;9;0;0;0;78;127;no lectura;0;0;0;;;;;;;;;;
21/01/2021;10:00;48H;BAJANDO BHA # 9 DE PESCA;73;0;0;0;0;0;0;0;0;0;0;0;0;33;8;0;0;0;79;129;no lectura;0;0;0;;;;;;;;;;
21/01/2021;14:00;48H;SACANDO Y QUEBRANDO WASH PIPE;73;4;547;0;0;0;0;0;0;0;0;0;0;34;7;0;0;0;65;96;no lectura;0;0;0;;;;;;;;;;
21/01/2021;18:00;48H;SACANDO Y QUEBRANDO WASH PIPE;73;4;536;0;0;0;0;0;0;0;0;0;0;34;4;0;0;0;41;71;no lectura;0;0;0;;18943;;16548;;12729;20523;55;727;
21/01/2021;22:00;48H;SACANDO Y QUEBRANDO WASH PIPE;43;4;549;0;0;0;0;0;0;0;0;0;0;34;17;0;0;0;82;127;no lectura;0;0;0;;;;;;;;;;
22/01/2021;6:00;48H;BAJANDO BHA #10 DESPLAZAMIENTO;4719;37;606;0;0;0;0;0;0;0;0;0;0;34;7;0;0;0;70;121;no lectura;0;0;0;;;;;;;;;;
22/01/2021;10:00;48H;SACANDO BHA # 10 ;4128;210;576;0;0;0;0;0;0;0;0;0;0;33;7;0;0;0;54;97;no lectura;0;0;0;;;;;;;;;;
22/01/2021;14:00;48H;SACANDO BHA # 10 ;2870;393;616;0;0;0;0;0;0;0;0;0;0;34;6;0;0;0;61;115;no lectura;0;0;0;;;;;;;;;;
22/01/2021;18:00;48H;SACANDO BHA # 10 ;1247;4;542;0;0;0;0;0;0;0;0;0;0;34;8;0;0;0;60;108;no lectura;0;0;0;;18943;;16572;;12729;20547;85;419;
22/01/2021;22:00;48H;SACANDO BHA # 10 ;1247;4;545;0;0;0;0;0;0;0;0;0;0;33;7;0;0;0;72;117;no lectura;0;0;0;;;;;;;;;;
23/01/2021;6:00;48H;ARMANDO EQUIPO ESP;132;4;539;0;0;0;0;0;0;0;0;0;0;34;5;0;0;0;55;111;no lectura;0;0;0;;;;;;;;;;
23/01/2021;10:00;48H;BAJANDO EQUIPO ESP;970;27;537;0;0;0;0;0;0;0;0;0;0;34;6;0;0;0;57;111;no lectura;0;0;0;;;;;;;;;;
23/01/2021;14:00;48H;BAJANDO EQUIPO ESP;1267;386;602;0;0;0;0;0;0;0;0;0;0;34;6;0;0;0;67;117;no lectura;0;0;0;;;;;;;;;;
23/01/2021;18:00;48H;BAJANDO EQUIPO ESP;1771;4;547;0;0;0;0;0;0;0;0;0;0;34;7;0;0;0;72;126;no lectura;0;0;0;;18943;;16596;;12729;20571;0;772;
23/01/2021;22:00;48H;BAJANDO EQUIPO ESP;2432;24;547;0;0;0;0;0;0;0;0;0;0;34;6;0;0;0;55;109;no lectura;0;0;0;;;;;;;;;;
24/03/2021;6:00;HAM 47H;INICIO DE PERF PRIMERA FASE;34;4;550;0;0;0;0;0;0;0;0;0;0;35;13;0;0;0;124;205;no lectura;0;0;0;;;;;;;;;;
24/03/2021;10:00;HAM 47H;DRILLING;222;25;524;-1;39;642;64;424;412;64;424;425;0;35;20;200;247;no lectura;201;239;no lectura;0;0;0;;;;;;;;;;
24/03/2021;14:00;HAM 47H;DRILLING;432;4;550;0;0;920;89;564;375;89;496;434;0;34;21;183;226;no lectura;219;266;no lectura;0;0;0;;;;;;;;;;
24/03/2021;18:00;HAM 47H;DRILLING;649;241;527;0;0;0;0;0;0;0;0;0;0;34;12;0;0;0;168;250;no lectura;0;0;0;;19028;;16602;;12746;21220;197;1074;
24/03/2021;22:00;HAM 47H;ALISTADO CASING;649;0;0;0;0;0;;0;0;0;0;0;0;34;11;0;0;0;117;196;no lectura;0;0;0;;;;;;;;;;
25/03/2021;6:00;HAM 47H;ARMANDO PREVENTORA;649;4;538;0;0;0;0;0;0;0;0;0;0;35;12;0;0;0;117;196;no lectura;0;0;0;;;;;;;;;;
25/03/2021;10:00;HAM 47H;ARMANDO PREVENTORA;649;4;531;0;0;0;0;0;0;0;0;0;0;34;15;0;0;0;150;259;no lectura;0;0;0;;;;;;;;;;
25/03/2021;14:00;HAM 47H;ARMANDO BHA #2 DIRECCIONAL;649;4;556;0;0;0;0;0;0;0;0;0;0;34;14;0;0;0;136;252;no lectura;0;0;0;;;;;;;;;;
25/03/2021;18:00;HAM 47H;ARMANDO BHA #2 DIRECCIONAL;649;4;542;-1;40;0;0;0;0;0;0;0;0;34;16;0;0;0;148;255;no lectura;0;0;0;;19028;;16626;;12746;21244;261;716;
25/03/2021;22:00;HAM 47H;BAJANDO BHA #2 ;649;0;0;3;38;0;0;0;0;0;0;0;0;34;14;0;0;0;144;271;no lectura;0;0;0;;;;;;;;;;
26/03/2021;6:00;HAM 47H;PERFORANDO SEGUNDA FASE;1162;51;570;0;0;2154;119;562;467;104;560;361;0;35;30;409;432;no lectura;367;442;no lectura;0;0;0;;;;;;;;;;
26/03/2021;10:00;HAM 47H;PERFORANDO SEGUNDA FASE;1408;4;547;149;48;2103;108;567;405;117;578;358;0;34;31;387;410;no lectura;268;306;no lectura;0;0;0;;;;;;;;;;
26/03/2021;14:00;HAM 47H;PERFORANDO SEGUNDA FASE;1720;173;529;161;49;2412;93;562;496;93;555;491;0;35;45;496;523;no lectura;398;458;no lectura;0;0;0;;;;;;;;;;
26/03/2021;18:00;HAM 47H;PERFORANDO SEGUNDA FASE;1938;16;552;13;80;2657;93;561;519;93;558;485;0;35;46;501;525;no lectura;361;416;no lectura;0;0;0;;19048;;16650;;12746;21268;165;895;
26/03/2021;22:00;HAM 47H;PERFORANDO SEGUNDA FASE;2319;23;560;166;62;2942;93;568;518;94;561;519;0;34;50;544;592;no lectura;435;467;no lectura;0;0;0;;;;;;;;;;
27/03/2021;6:00;HAM 47H;PERFORANDO SEGUNDA FASE;3081;112;571;3;46;3019;93;558;545;93;557;526;0;34;48;525;555;no lectura;412;450;no lectura;0;0;0;;;;;;;;;;
27/03/2021;10:00;HAM 47H;PERFORANDO SEGUNDA FASE;3204;29;540;194;93;3204;93;562;556;93;560;549;0;34;50;555;603;no lectura;454;477;no lectura;0;0;0;;;;;;;;;;
27/03/2021;14:00;HAM 47H;PERFORANDO SEGUNDA FASE;3446;10;572;2;38;2891;88;558;536;88;563;554;0;35;44;479;502;no lectura;4120;474;no lectura;0;0;0;;;;;;;;;;
27/03/2021;18:00;HAM 47H;PERFORANDO SEGUNDA FASE;3676;-1;39;-1;40;2820;85;559;549;91;560;542;0;34;43;470;489;no lectura;410;475;no lectura;0;0;0;;19072;;16674;;12746;21310;163;1951;
27/03/2021;22:00;HAM 47H;PERFORANDO SEGUNDA FASE;3865;4;556;-1;41;2516;82;551;525;83;558;526;0;35;39;413;465;no lectura;407;443;no lectura;0;0;0;;;;;;;;;;
28/03/2021;6:00;HAM 47H;PERFORANDO SEGUNDA FASE;4293;107;553;193;80;2405;93;563;474;111;561;375;0;34;40;424;461;no lectura;368;408;no lectura;0;0;0;;;;;;;;;;
28/03/2021;10:00;HAM 47H;PERFORANDO SEGUNDA FASE;4310;90;563;2;41;2532;96;564;475;112;564;371;0;34;43;517;554;no lectura;398;427;no lectura;0;0;0;;;;;;;;;;
28/03/2021;14:00;HAM 47H;PERFORANDO SEGUNDA FASE;4459;se;presenta;falla;en ;un;drive;;;;;;;34;9;77;122;no lectura;86;140;no lectura;0;0;0;;;;;;;;;;
28/03/2021;18:00;HAM 47H;CIRCULANDO;4459;2;623;0;0;0;0;0;0;0;0;0;0;34;13;82;163;no lectura;97;124;no lectura;0;0;0;;19096;;16698;;12746;21334;158;1827;
28/03/2021;22:00;HAM 47H;SACANDO TUBERIA;4459;4;545;0;0;0;0;0;0;0;0;0;0;34;16;0;0;0;154;271;no lectura;0;0;0;;;;;;;;;;
29/03/2021;6:00;HAM 47H;"BAJANDO CASING DE 7""";62;0;0;3;41;0;0;0;0;0;0;0;0;34;12;0;0;0;122;227;no lectura;0;0;0;;;;;;;;;;
29/03/2021;10:00;HAM 47H;"BAJANDO CASING DE 7""";62;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;80;121;no lectura;0;0;0;;;;;;;;;;
29/03/2021;14:00;HAM 47H;"BAJANDO CASING DE 7""";2328;264;562;-3;72;0;0;0;0;0;0;0;0;34;10;0;0;0;100;194;no lectura;0;0;0;;;;;;;;;;
29/03/2021;18:00;HAM 47H;CEMENTANDO ;4419;309;601;-1;41;8;0;0;0;0;-4;372;0;34;18;174;197;no lectura;0;0;0;0;0;0;;19120;;16718;;12746;21358;176;718;
29/03/2021;22:00;HAM 47H;CEMENTANDO ;4449;387;556;0;0;0;0;0;0;0;0;0;0;34;26;319;330;no lectura;0;0;0;0;0;0;;;;;;;;;;
30/03/2021;6:00;HAM 47H;BAJANDO BHA # 4;1275;11;562;0;0;0;0;0;0;0;0;0;0;34;11;155;171;no lectura;0;0;0;0;0;0;;;;;;;;;;
30/03/2021;10:00;HAM 47H;BAJANDO BHA # 4;2336;7;539;0;0;0;0;0;0;0;0;0;0;34;12;157;175;no lectura;0;0;0;0;0;0;;;;;;;;;;
30/03/2021;14:00;HAM 47H;BAJANDO BHA # 4;3675;9;559;0;0;0;0;0;0;0;0;0;0;34;13;160;182;no lectura;0;0;0;0;0;0;;;;;;;;;;
30/03/2021;18:00;HAM 47H;PERFORANDO TAPON DE CEMENTO ;4368;1;549;316;116;1296;0;0;0;132;571;332;0;34;46;447;445;no lectura;0;0;0;0;0;0;;19144;;16718;;12746;21382;123;591;
